probes,moduleColor,GS.PCD,p.GS.PCD,MEyellow,MEyellow
IGKV3OR2-5,yellow,0.11230074,0.021496492,0.431207699,2.11034E-20
TEX101P1,yellow,0.020335519,0.678100113,0.180113088,0.000210424
IGHV3OR16-11,yellow,0.206040184,2.13169E-05,0.387359119,1.89078E-16
HEATR9,yellow,0.0268807,0.583218491,0.407446249,3.45344E-18
COPS5P2,yellow,0.077006337,0.115508431,0.243866365,4.3401E-07
IGKV2OR2-7,yellow,0.09814926,0.044652464,0.159537256,0.001049526
IGHV3OR16-12,yellow,0.154625046,0.001499633,0.557218615,1.50898E-35
IGHV3OR16-9,yellow,0.208801809,1.6408E-05,0.463782808,9.79527E-24
IGHV1OR15-1,yellow,0.095711698,0.050251906,0.258442685,8.05849E-08
IGHV3-30,yellow,0.140410517,0.003978962,0.447055714,5.59032E-22
AC010900.1,yellow,0.052814774,0.2807595,0.245885114,3.4588E-07
HNRNPA1P67,yellow,-0.098836297,0.043172435,0.307203123,1.31407E-10
AC095055.1,yellow,0.219720135,5.63297E-06,0.264698116,3.78796E-08
AL731768.1,yellow,0.040295943,0.410674366,0.224608168,3.42821E-06
IGKV2OR2-1,yellow,0.3229057,1.26814E-11,0.473842402,7.71198E-25
IGHV3OR16-6,yellow,0.249543648,2.28077E-07,0.495299625,2.55245E-27
AC087763.1,yellow,0.231055614,1.75035E-06,0.295523503,6.85174E-10
IGKV1OR2-118,yellow,0.155165171,0.001442644,0.302346818,2.63457E-10
CTHRC1P1,yellow,0.07345918,0.133301598,0.401173671,1.2412E-17
IGKV2OR2-7D,yellow,0.154398713,0.001524123,0.173165528,0.000369504
AL512631.1,yellow,0.08432667,0.084700772,0.574325155,3.86654E-38
AC008555.4,yellow,0.048570386,0.321282228,0.398578399,2.09074E-17
IGHV3OR16-8,yellow,0.193256664,6.84399E-05,0.377299713,1.26914E-15
HINT1P2,yellow,0.041306801,0.399025354,0.226900685,2.70545E-06
IGHV3OR16-13,yellow,0.217155757,7.27689E-06,0.590682087,9.18646E-41
DIMT1P1,yellow,0.027374424,0.576317854,0.306057401,1.55021E-10
AC008814.1,yellow,0.151604884,0.001858179,0.514824808,9.82972E-30
COPS8P1,yellow,-0.069996784,0.152638715,0.048963486,0.317376701
AL683813.2,yellow,0.041849802,0.392850526,0.13740305,0.00483926
IGKV1OR2-9,yellow,0.135414109,0.005496861,0.229982046,1.96033E-06
AC134879.2,yellow,0.173685558,0.000354512,0.395150389,4.13413E-17
NBPF19,yellow,0.079023684,0.10625246,0.226380548,2.85538E-06
IGKV2OR2-2,yellow,0.112670096,0.021068254,0.304376964,1.97288E-10
AC020728.1,yellow,0.072881421,0.136389967,0.226602994,2.79031E-06
AC108081.1,yellow,0.093633689,0.055477548,0.154247465,0.001540692
CCL5,yellow,0.3096695,9.18439E-11,0.769501894,3.14612E-83
LINC02427,yellow,0.017690426,0.718054248,0.34207492,6.04275E-13
BNIP3P11,yellow,0.058508033,0.232057435,0.459160249,3.06286E-23
IGKV1OR2-6,yellow,0.120858154,0.013301442,0.310943986,7.62242E-11
AC073111.1,yellow,0.055821956,0.254235245,0.402644637,9.21735E-18
AP000942.4,yellow,0.02480045,0.612706526,0.18973361,9.3179E-05
MILR1,yellow,0.445167515,8.70333E-22,0.7204537,2.81981E-68
ATP2B1-AS1,yellow,0.016307621,0.739259892,0.458822904,3.32633E-23
ACTG1P22,yellow,0.240260412,6.47797E-07,0.597753214,6.04952E-42
IGHV3OR16-7,yellow,0.214922923,9.07183E-06,0.371161101,3.92826E-15
MARK3P1,yellow,-0.078405667,0.109023586,0.079631099,0.103583387
AC098935.2,yellow,0.200602158,3.53297E-05,0.760313684,3.724E-80
AC140658.7,yellow,0.084991149,0.082268368,0.270680317,1.80662E-08
AL031118.1,yellow,0.172461465,0.000390742,0.335599123,1.73039E-12
LINC01215,yellow,0.180826114,0.000198372,0.744541527,3.43346E-75
AC008972.1,yellow,0.041220834,0.40000825,0.367780803,7.24407E-15
RNU6-85P,yellow,0.029509193,0.54693133,0.234276874,1.24182E-06
AC103724.4,yellow,0.054928133,0.261930879,0.405963309,4.68452E-18
AC090948.1,yellow,-0.048346845,0.323517052,0.361871268,2.07577E-14
AC090186.1,yellow,0.034123101,0.486053974,0.227167153,2.63158E-06
AC008972.2,yellow,0.084434956,0.084300472,0.388407761,1.54452E-16
AC114760.2,yellow,0.268308404,2.42828E-08,0.607167256,1.45406E-43
LINC02084,yellow,0.283943775,3.27784E-09,0.717553677,1.71288E-67
AC011816.2,yellow,-0.011769284,0.810175332,0.313812912,4.99378E-11
LINC01145,yellow,0.121335591,0.012938878,0.530226376,9.43796E-32
AL357054.4,yellow,0.358079822,4.03243E-14,0.590117167,1.13836E-40
AC090948.2,yellow,-0.026656684,0.586362101,0.289048417,1.65848E-09
AL662844.4,yellow,-0.293710185,8.79607E-10,0.310524743,8.10526E-11
AC090948.3,yellow,-0.124997718,0.010435709,0.463835062,9.66888E-24
ZSWIM8-AS1,yellow,-0.002878215,0.953159424,0.202217265,3.04496E-05
AL844908.1,yellow,0.055001016,0.261297434,0.410038459,2.01929E-18
AC011899.2,yellow,0.186628958,0.000121738,0.26342966,4.42155E-08
AC006033.2,yellow,0.42295267,1.29861E-19,0.822119582,4.5517E-104
AC010619.2,yellow,0.010721552,0.826793882,0.285516728,2.66102E-09
U62317.3,yellow,0.221671479,4.62619E-06,0.574783105,3.27981E-38
AC004921.1,yellow,0.315714203,3.76375E-11,0.489336734,1.29975E-26
AC133644.1,yellow,0.08452828,0.083956703,0.273552599,1.25798E-08
FOXD4L6,yellow,0.015270351,0.755298414,0.250178675,2.12032E-07
AC015819.1,yellow,0.31196323,6.5625E-11,0.804799987,1.64389E-96
AL133445.2,yellow,0.165763449,0.000657889,0.269424636,2.11355E-08
AC018755.4,yellow,0.311056473,7.49772E-11,0.313285531,5.39933E-11
AC020658.5,yellow,0.301714215,2.88173E-10,0.509349925,4.84531E-29
AC022079.1,yellow,0.006139786,0.900282879,0.266311427,3.10789E-08
OR4M2,yellow,0.027737659,0.571265651,0.213377688,1.05529E-05
MIR6774,yellow,0.126305842,0.009651679,0.207983478,1.77377E-05
AL354976.1,yellow,-0.005817245,0.905496143,0.075091175,0.124868961
AC069281.2,yellow,0.210804132,1.35423E-05,0.609142891,6.54464E-44
AC015722.2,yellow,0.057071418,0.243742581,0.149605072,0.002137088
MIR6749,yellow,0.005289761,0.914030595,0.148578675,0.00229463
AC007336.2,yellow,0.267729293,2.60895E-08,0.468208433,3.23509E-24
CU639417.1,yellow,-0.06362215,0.193690273,0.210189223,1.43674E-05
IGHV2-70,yellow,0.123885522,0.011146186,0.220259736,5.33541E-06
AL591926.1,yellow,0.008302032,0.865455588,0.057006947,0.244276459
AC005332.4,yellow,0.083403467,0.088176133,0.512544862,1.91675E-29
TRBV12-3,yellow,0.216977803,7.40651E-06,0.592546796,4.5126E-41
AC243829.1,yellow,0.107530978,0.02774213,0.468617044,2.91816E-24
ZNF280B,yellow,0.101349156,0.038106239,0.321022335,1.6909E-11
AC011476.8,yellow,0.114398401,0.0191614,0.363808955,1.47335E-14
CCL16,yellow,-0.28596532,2.50683E-09,-0.259262637,7.30742E-08
TRBV12-5,yellow,0.224587849,3.43538E-06,0.666727179,3.37993E-55
AC245884.11,yellow,0.324973651,9.22506E-12,0.236879196,9.37692E-07
TRBV16,yellow,0.161252536,0.00092433,0.320478669,1.83664E-11
AC241377.1,yellow,0.074391702,0.128430993,0.635272368,9.79796E-49
CCL4,yellow,0.398017506,2.33874E-17,0.622790174,2.25376E-46
AC245517.5,yellow,0.111923545,0.021941594,0.330393466,3.96052E-12
CCL18,yellow,0.26737608,2.72546E-08,0.459731849,2.66264E-23
AC233263.2,yellow,0.003188693,0.94811341,0.165207289,0.000686378
AC008115.3,yellow,-0.029848657,0.542327409,0.422123938,1.55421E-19
TRBV14,yellow,0.287864705,1.94469E-09,0.771823442,4.99533E-84
IGHV3-79,yellow,0.029321259,0.549488413,0.317690513,2.79924E-11
TRBV10-3,yellow,0.243443026,4.55053E-07,0.779956092,6.64374E-87
RIMBP3,yellow,0.201346988,3.29938E-05,0.388300432,1.57688E-16
AL121985.3,yellow,0.249676506,2.24626E-07,0.650460737,9.25936E-52
AL390882.1,yellow,0.104281924,0.032839318,0.356386057,5.40957E-14
ORAI1,yellow,0.076279325,0.118994862,0.35244043,1.06526E-13
AC012354.4,yellow,0.008322041,0.865134412,0.292070873,1.10081E-09
IGKV2OR2-10,yellow,0.117922929,0.015733357,0.200088007,3.70326E-05
STMN1P1,yellow,0.005170372,0.915963672,0.42405957,1.02076E-19
CCL4L2,yellow,0.326451168,7.33808E-12,0.545202653,8.14965E-34
CCL3L3,yellow,0.216394318,7.84713E-06,0.318760232,2.38258E-11
FUT8-AS1,yellow,0.161777051,0.000888893,0.492664689,5.26068E-27
PIK3R6,yellow,0.326092728,7.75788E-12,0.718671974,8.56576E-68
AC003001.2,yellow,0.048087652,0.326120902,0.381990606,5.26592E-16
TRBV13,yellow,0.221733337,4.59727E-06,0.543769615,1.29753E-33
IGLL4P,yellow,-0.062726713,0.200049625,0.062268659,0.203360833
AC008083.4,yellow,0.051162044,0.296107687,0.383110707,4.25929E-16
TRBV18,yellow,0.251564765,1.80698E-07,0.845167514,1.6556E-115
IGKV1D-13,yellow,0.218438846,6.40426E-06,0.536760842,1.22212E-32
TRBV11-3,yellow,0.213143107,1.07969E-05,0.738937941,1.63099E-73
RAB7B,yellow,0.357900098,4.16047E-14,0.534668211,2.36334E-32
IGKV1OR1-1,yellow,0.042538836,0.385098687,0.229168644,2.13527E-06
TRAJ36,yellow,0.048238602,0.324602813,0.471737789,1.32172E-24
AC245884.12,yellow,0.179473194,0.000221819,0.297333121,5.33057E-10
IGHV4-4,yellow,0.079547001,0.103949728,0.415704745,6.14683E-19
TRBV15,yellow,0.291643906,1.16677E-09,0.719451455,5.27375E-68
AC023510.2,yellow,0.202915866,2.85429E-05,0.724265253,2.54218E-69
TRBV12-4,yellow,0.288483656,1.78953E-09,0.778522917,2.17832E-86
MIR7848,yellow,0.16129365,0.000921506,0.436526625,6.3725E-21
EEF1A1P42,yellow,-0.129720664,0.007846015,0.255412711,1.15346E-07
AL607023.1,yellow,-0.064463791,0.187849009,-0.028250886,0.564163237
AC243829.4,yellow,0.144869182,0.002956416,0.520327635,1.9207E-30
AC098590.2,yellow,0.160411227,0.000983904,0.320972344,1.70381E-11
IGHV1OR21-1,yellow,0.1577476,0.001196668,0.394191252,4.99589E-17
ATP5F1AP10,yellow,0.032091473,0.512401815,0.201610947,3.22016E-05
AL034550.2,yellow,0.106171247,0.029786056,0.419353409,2.82363E-19
SEC22B4P,yellow,0.086941343,0.075453828,0.492013603,6.28394E-27
AP006248.1,yellow,-0.022226051,0.650078724,0.129513074,0.007946498
AC008759.3,yellow,0.328228658,5.56291E-12,0.313063153,5.5798E-11
CCL3,yellow,0.326594703,7.17627E-12,0.433467675,1.27207E-20
TRAC,yellow,0.321533882,1.5641E-11,0.901753788,5.4677E-154
LINC02391,yellow,0.282109862,4.1729E-09,0.617420786,2.16955E-45
TRBV17,yellow,0.147216268,0.002520119,0.377114551,1.3136E-15
MIR7850,yellow,0.001310082,0.978669818,0.388107177,1.63684E-16
DDX6P2,yellow,-0.008192807,0.867209231,0.254325723,1.31038E-07
SENP3-EIF4A1,yellow,0.087001242,0.075252018,0.262295393,5.07388E-08
PPP1R26P4,yellow,0.02747247,0.574952068,0.173805956,0.000351123
TRBV7-9,yellow,0.292493066,1.03916E-09,0.808795962,3.47609E-98
SSTR3,yellow,-0.003341324,0.945633541,0.375226565,1.86377E-15
IGLV2-8,yellow,0.196870543,4.95841E-05,0.575143955,2.88039E-38
AL133342.1,yellow,-0.042044441,0.39065129,0.298576884,4.48122E-10
AC135068.3,yellow,0.117827694,0.0158184,0.358633348,3.66187E-14
AL590240.3,yellow,0.119834238,0.014109306,0.152188627,0.00178329
AL021918.2,yellow,0.06098899,0.212821673,0.169728761,0.000484412
IGHV3-41,yellow,0.184088342,0.000151029,0.598092637,5.29995E-42
TBC1D3E,yellow,-0.004765193,0.922527687,0.122898698,0.011812075
AC015819.2,yellow,0.07967501,0.103392513,0.295037816,7.32712E-10
AC000403.1,yellow,0.576237414,1.94144E-38,0.532251988,5.03208E-32
IGKV1D-12,yellow,0.103569076,0.034058768,0.22631327,2.87534E-06
AC026310.2,yellow,0.11764413,0.015983456,0.341796359,6.3257E-13
AC112255.1,yellow,0.091835778,0.060355678,0.650205124,1.04453E-51
AC015656.1,yellow,0.296800044,5.74076E-10,0.230085402,1.93911E-06
AC097460.2,yellow,0.003290742,0.94645531,0.304943691,1.81912E-10
AL356750.1,yellow,0.109996536,0.024342308,0.588073175,2.4645E-40
AL162574.3,yellow,0.101513117,0.037793956,0.132310767,0.006684299
AC009336.2,yellow,0.015156897,0.757059204,0.290164033,1.42644E-09
AC093503.2,yellow,0.322005203,1.45552E-11,0.434369973,1.03819E-20
AC130454.1,yellow,0.069897326,0.153224048,0.48437224,4.91937E-26
AC012020.1,yellow,0.148187738,0.002357372,0.500119327,6.68879E-28
PRAL,yellow,0.185471674,0.000134348,0.185376808,0.000135434
AC120349.2,yellow,-0.008642168,0.859998887,0.110704357,0.023435351
AC046185.3,yellow,0.223145649,3.98205E-06,0.663512363,1.68051E-54
AC004777.1,yellow,-0.03341521,0.49515078,0.424498769,9.27531E-20
AC018445.2,yellow,0.162963704,0.000813302,0.315954848,3.6309E-11
AC008957.3,yellow,0.329168738,4.80143E-12,0.363764785,1.48495E-14
AC099494.2,yellow,0.396670503,3.05854E-17,0.517337738,4.68095E-30
AC244230.1,yellow,0.005392954,0.912360174,0.063555441,0.194158874
AL158211.5,yellow,0.251264684,1.87078E-07,0.657361501,3.42209E-53
AC020978.9,yellow,0.139149086,0.004321373,0.428404636,3.93316E-20
KMT5AP1,yellow,0.103274402,0.034574013,0.30214022,2.71293E-10
AC008764.9,yellow,0.029119218,0.552243986,0.459959666,2.51792E-23
AC079336.6,yellow,-0.068529731,0.161446088,0.238121795,8.19048E-07
AC093330.2,yellow,0.259887142,6.78117E-08,0.42370238,1.10333E-19
AC003957.1,yellow,0.095687998,0.050309101,0.433388796,1.29483E-20
AC092135.3,yellow,0.170939818,0.000440584,0.217801645,6.82434E-06
AC015660.4,yellow,0.19754591,4.66555E-05,0.334726741,1.99014E-12
AC074029.4,yellow,0.156166007,0.001342271,0.373788382,2.42919E-15
AC018695.7,yellow,0.062127593,0.204388538,0.230231164,1.90956E-06
AC026748.3,yellow,0.171092604,0.000435325,0.613949314,9.16573E-45
AL031595.1,yellow,0.307726585,1.21821E-10,0.6058537,2.46462E-43
AL353597.3,yellow,0.243693942,4.42465E-07,0.493746862,3.9118E-27
AC097637.2,yellow,0.024323405,0.619560197,0.456358078,6.06194E-23
AC243960.10,yellow,0.149489408,0.002154334,0.537385099,1.00297E-32
AL096816.1,yellow,0.289661436,1.52679E-09,0.716627767,3.03257E-67
AD000864.1,yellow,0.176408166,0.000284857,0.607617847,1.21262E-43
AC091912.2,yellow,0.008302032,0.865455588,0.057006947,0.244276459
AL035425.4,yellow,0.149351901,0.002175001,0.378134599,1.08634E-15
AL136967.2,yellow,-0.006810183,0.889461102,0.181037337,0.000194929
AL109806.1,yellow,0.01261585,0.796809189,0.310185948,8.51709E-11
IGHV1-69D,yellow,0.165565009,0.000667926,0.350634643,1.44804E-13
SH3PXD2A-AS1,yellow,0.245414709,3.6473E-07,0.298182214,4.73537E-10
AC060814.3,yellow,0.074391702,0.128430993,0.635272368,9.79796E-49
LINC01943,yellow,0.233351348,1.37122E-06,0.570780105,1.37035E-37
TRG-AS1,yellow,0.341074968,7.12008E-13,0.913235624,1.0562E-164
AC135068.9,yellow,0.098225569,0.044485999,0.18319321,0.000162838
AC135068.10,yellow,-0.043831907,0.370804938,0.127378608,0.009048231
ERC2-IT1,yellow,0.095392192,0.051027571,0.252721034,1.58018E-07
AC241377.3,yellow,-0.054338499,0.267094453,0.219697089,5.64603E-06
AL355480.4,yellow,-0.059095474,0.227395317,0.199282765,3.98565E-05
AC034186.2,yellow,-0.061908838,0.205989675,0.073049551,0.135485615
AL512506.3,yellow,0.112097138,0.021735766,0.321944915,1.46899E-11
TRBJ1-4,yellow,0.275717193,9.54991E-09,0.754526405,2.73209E-78
AC006581.2,yellow,0.210661217,1.373E-05,0.244700077,3.95271E-07
IGHV7-4-1,yellow,0.066344578,0.175265815,0.170698415,0.000449015
TRBJ1-3,yellow,0.286264036,2.409E-09,0.745659279,1.57041E-75
TRBJ1-5,yellow,0.315739751,3.74943E-11,0.779907806,6.91594E-87
TRBJ1-1,yellow,0.171607193,0.000418037,0.723807803,3.40058E-69
TRBJ1-2,yellow,0.265405886,3.47355E-08,0.786413788,2.81578E-89
TRBD1,yellow,0.236029829,1.0281E-06,0.826560223,3.8641E-106
TRBV25-1,yellow,0.174023982,0.000345063,0.745000429,2.49157E-75
IGHV3-69-1,yellow,0.202715418,2.90781E-05,0.524656942,5.20512E-31
IGHV3-64D,yellow,0.065898351,0.17819299,0.204671085,2.4239E-05
IGHV5-10-1,yellow,0.211045878,1.32304E-05,0.555585015,2.62035E-35
TRBJ1-6,yellow,0.32016959,1.92489E-11,0.812324909,1.0687E-99
TRBV7-2,yellow,0.349117307,1.87133E-13,0.825555504,1.1502E-105
TRBV6-2,yellow,0.269401506,2.11965E-08,0.768360633,7.7131E-83
AC133561.4,yellow,-0.053253212,0.276779921,0.335898899,1.64902E-12
AC006207.1,yellow,0.186457293,0.000123535,0.463349358,1.09084E-23
AC012507.3,yellow,0.10505201,0.031564001,0.520248487,1.96676E-30
C13orf46,yellow,0.16324773,0.000796113,0.166149013,0.000638785
MIR6841,yellow,-0.005817245,0.905496143,0.075091175,0.124868961
IGHVIII-44,yellow,-0.00446875,0.927333508,0.138397825,0.004537734
AC245369.21,yellow,0.128314987,0.008549188,0.232806068,1.45341E-06
AC006974.2,yellow,0.003425929,0.944259137,0.078484719,0.108665979
OR11K1P,yellow,-0.011627314,0.812422365,0.069235203,0.15716424
AL592295.4,yellow,0.118238414,0.015454491,0.3140336,4.83303E-11
AC241585.3,yellow,0.017447097,0.721770638,0.268400875,2.40057E-08
IGHV4-80,yellow,0.171199614,0.000431676,0.509179768,5.08924E-29
MIR365B,yellow,0.023546955,0.630785975,0.268290454,2.43369E-08
MIR6511B1,yellow,0.063362414,0.195519482,0.067554477,0.167509124
SCO2,yellow,0.096574985,0.04820521,0.216729325,7.59119E-06
LINC02801,yellow,0.128003621,0.00871234,0.220385647,5.26817E-06
MIR564,yellow,0.023441667,0.632314835,0.259866775,6.79774E-08
AC134980.1,yellow,0.037431894,0.444753654,0.178302599,0.000244172
AC006927.4,yellow,-0.017088266,0.727263043,0.220412515,5.25392E-06
AC099063.3,yellow,0.04678136,0.339449804,0.242681927,4.95376E-07
AL645937.4,yellow,-0.064561728,0.187177798,0.083169133,0.089076264
AC009093.9,yellow,0.036377086,0.457698618,0.282093884,4.18166E-09
CD300H,yellow,0.271769784,1.57564E-08,0.328815603,5.07472E-12
AC099063.4,yellow,0.023251794,0.635075913,0.275108722,1.03216E-08
AC011330.3,yellow,0.008302032,0.865455588,0.057006947,0.244276459
AC099791.3,yellow,0.112084217,0.021751029,0.440396487,2.63111E-21
AL121935.1,yellow,0.190005138,9.10071E-05,0.677776612,1.16715E-57
AL121935.2,yellow,0.19935827,3.95833E-05,0.524711403,5.11972E-31
AC017083.4,yellow,0.051224814,0.29551474,0.322276385,1.39642E-11
AC092723.3,yellow,0.127429484,0.009020465,0.521400303,1.39228E-30
AC092723.5,yellow,0.090165233,0.065200646,0.621689108,3.59863E-46
AC124014.1,yellow,0.277401344,7.69419E-09,0.661523009,4.48899E-54
AC241377.4,yellow,0.119998374,0.013976969,0.312096937,6.43459E-11
AC073176.2,yellow,0.110289949,0.023962733,0.370646771,4.31362E-15
PDGFRL2P,yellow,0.035509037,0.468507803,0.448391056,4.08085E-22
TUSC2P1,yellow,0.076684711,0.117040807,0.471376566,1.44922E-24
AL356417.3,yellow,0.254458224,1.2902E-07,0.336919409,1.39911E-12
AC021683.5,yellow,0.288599956,1.76175E-09,0.833217015,2.3395E-109
AC067752.1,yellow,0.114277047,0.019290206,0.257211282,9.32805E-08
AL136441.1,yellow,0.352478112,1.05844E-13,0.294729384,7.64549E-10
AL035696.4,yellow,0.033255465,0.497216053,0.45546064,7.53335E-23
AL449214.1,yellow,0.171256578,0.000429745,0.606374202,2.00018E-43
AL592164.2,yellow,0.003013676,0.950957626,0.218887307,6.12351E-06
AC103874.1,yellow,0.102785936,0.035442718,0.307251908,1.30483E-10
AC098969.1,yellow,0.060196109,0.218840222,0.287873281,1.94246E-09
AC083837.1,yellow,0.147220015,0.002519472,0.287776657,1.9678E-09
AL645939.5,yellow,0.040308481,0.410528666,0.376128788,1.57729E-15
AL450043.1,yellow,0.239492268,7.04918E-07,0.585118664,7.4544E-40
AL137802.3,yellow,-0.038455488,0.432393134,0.064487947,0.187683291
AL137005.1,yellow,-0.039899531,0.415296977,0.280171909,5.3754E-09
AC105206.3,yellow,0.122685587,0.01196041,0.509068464,5.25533E-29
AP003557.2,yellow,0.206219272,2.09604E-05,0.418866231,3.13441E-19
AL023574.1,yellow,-0.073621955,0.132441307,0.053450668,0.275000235
AC119428.2,yellow,0.307493759,1.25997E-10,0.723350447,4.54589E-69
AC124944.3,yellow,0.156106848,0.001348021,0.35255896,1.04394E-13
AC005050.2,yellow,0.220078261,5.43377E-06,0.186404746,0.000124091
AC232271.2,yellow,0.035730281,0.465739511,0.322133236,1.42732E-11
AC090016.1,yellow,0.09182515,0.060385534,0.524796633,4.98883E-31
AL096794.1,yellow,0.133896433,0.006051562,0.636140524,6.64992E-49
AC105402.1,yellow,0.097019242,0.047179448,0.409617605,2.2038E-18
AC018445.5,yellow,0.301232987,3.08471E-10,0.598244932,4.99427E-42
AC138207.9,yellow,0.262934411,4.69575E-08,0.356323362,5.46854E-14
AL162586.2,yellow,0.155657649,0.001392423,0.282092505,4.18241E-09
AC079163.2,yellow,0.09695681,0.047322485,0.286354243,2.38019E-09
AC084871.3,yellow,0.217687393,6.90239E-06,0.220841261,5.03154E-06
AC089983.2,yellow,0.110147701,0.024146108,0.366188219,9.64104E-15
AL138778.1,yellow,0.163069196,0.000806878,0.40160047,1.13871E-17
AC099343.3,yellow,-0.203408524,2.72669E-05,0.236197441,1.00962E-06
AL360178.1,yellow,0.197785959,4.56546E-05,0.508872473,5.56091E-29
AC108053.1,yellow,0.34777732,2.34425E-13,0.208909404,1.62404E-05
AL353660.1,yellow,-0.061282102,0.210627168,0.377985925,1.11688E-15
AC115282.1,yellow,-0.042953528,0.380478497,0.34649392,2.90596E-13
AL731702.1,yellow,-0.026262791,0.591908507,0.472808167,1.00542E-24
AC089985.1,yellow,0.072190986,0.140152474,0.585909531,5.54913E-40
AC002458.1,yellow,-0.006764759,0.890193726,0.1825389,0.000172012
AC103858.3,yellow,0.05300762,0.279004345,0.273346969,1.29119E-08
AL596214.1,yellow,0.097079548,0.047041626,0.318958937,2.31214E-11
AL390839.1,yellow,0.06791997,0.165217234,0.344526477,4.0315E-13
AL135818.3,yellow,0.066927364,0.171496865,0.24037422,6.39721E-07
AL160400.1,yellow,0.188690431,0.000101985,0.338179322,1.14122E-12
AC008443.7,yellow,-0.041159974,0.400704958,0.245017016,3.81434E-07
AL121933.2,yellow,0.431156553,2.13457E-20,0.584431343,9.62791E-40
AC008875.2,yellow,0.134222488,0.005928322,0.4110276,1.64336E-18
AC010641.2,yellow,0.039690667,0.417744826,0.322942209,1.26106E-11
